Nombre_x,Precio_x,Media,Total_puntos,posicion,equipo,Partidos,Minutos,Goles,Asistencias,Asistencias sin Gol,Centros,Despejes,Remates,Tiros,Recuperaciones,Perdidas,Penaltis fallados,Goles en contra,Rojas,Paradas,Penaltis cometidos,Amarillas,Seguna Amarilla,Penaltis provocados,Penaltis parados,Goles en PP
R. Falcao,247000,2.8,31,delantero,Rayo Vallecano de Madrid,14.0,221.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,31.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
B. Turrientes,170000,2.6,31,mediocentro,Real Sociedad de Fútbol,5.0,231.0,1.0,1.0,0.0,2.0,1.0,12.0,1.0,9.0,37.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S. Kaba,160000,2.6,31,delantero,Unión Deportiva Las Palmas,10.0,435.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,38.0,35.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
A. Moreno,865000,2.4,31,defensa,Villarreal Club de Fútbol,11.0,804.0,0.0,0.0,0.0,0.0,44.0,0.0,1.0,36.0,61.0,0.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
Ø. Nyland,215000,4.3,30,portero,Sevilla Fútbol Club,10.0,387.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,47.0,57.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
J. Navas,999000,2.5,30,defensa,Sevilla Fútbol Club,9.0,602.0,0.0,2.0,2.0,9.0,7.0,4.0,1.0,43.0,90.0,0.0,12.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
I. Peña,3576000,4.8,29,portero,Fútbol Club Barcelona,14.0,635.0,0.0,1.0,2.0,1.0,12.0,3.0,2.0,43.0,73.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
I. Peña,3576000,4.8,29,portero,Fútbol Club Barcelona,11.0,90.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I. Peña,3576000,4.8,29,portero,Fútbol Club Barcelona,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A. Mandi,230000,3.2,29,defensa,Villarreal Club de Fútbol,13.0,466.0,0.0,0.0,1.0,0.0,16.0,0.0,1.0,27.0,29.0,0.0,8.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
A. Guardado,160000,2.6,29,mediocentro,Real Betis Balompié,14.0,623.0,0.0,1.0,1.0,0.0,4.0,7.0,2.0,16.0,67.0,0.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
S. Amallah,167000,2.4,29,mediocentro,Valencia Club de Fútbol,10.0,422.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,48.0,50.0,0.0,9.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0
R. Torrente,171000,2.2,29,defensa,Granada Club de Fútbol,10.0,262.0,0.0,0.0,1.0,1.0,8.0,3.0,0.0,21.0,47.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C. Benavídez,160000,2.2,29,mediocentro,Deportivo Alavés,,,,,,,,,,,,,,,,,,,,,
C. Bravo,189000,4.0,28,portero,Real Betis Balompié,14.0,956.0,1.0,0.0,0.0,0.0,34.0,1.0,1.0,58.0,86.0,0.0,14.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0
R. Nteka,199000,3.5,28,delantero,Rayo Vallecano de Madrid,7.0,373.0,0.0,0.0,2.0,2.0,4.0,8.0,4.0,19.0,62.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
H. Sotelo,164000,3.5,28,mediocentro,Real Club Celta de Vigo,5.0,166.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,14.0,36.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C. Dotor,174000,2.8,28,mediocentro,Real Club Celta de Vigo,14.0,323.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,26.0,39.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D. García,168000,2.8,28,mediocentro,Athletic Club,14.0,1260.0,3.0,4.0,5.0,38.0,27.0,3.0,5.0,102.0,160.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
D. García,168000,2.8,28,mediocentro,Athletic Club,13.0,1098.0,1.0,0.0,1.0,0.0,19.0,5.0,5.0,84.0,113.0,0.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
D. García,168000,2.8,28,mediocentro,Athletic Club,13.0,649.0,0.0,4.0,6.0,3.0,20.0,5.0,3.0,38.0,80.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
D. García,168000,2.8,28,mediocentro,Athletic Club,12.0,713.0,2.0,1.0,2.0,7.0,10.0,4.0,3.0,55.0,153.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D. García,168000,2.8,28,mediocentro,Athletic Club,14.0,688.0,2.0,0.0,1.0,1.0,8.0,8.0,12.0,24.0,98.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
D. García,168000,2.8,28,mediocentro,Athletic Club,12.0,871.0,0.0,2.0,2.0,1.0,6.0,5.0,2.0,47.0,85.0,0.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
D. García,168000,2.8,28,mediocentro,Athletic Club,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D. García,168000,2.8,28,mediocentro,Athletic Club,12.0,400.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,27.0,33.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
D. García,168000,2.8,28,mediocentro,Athletic Club,14.0,77.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,17.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
D. García,168000,2.8,28,mediocentro,Athletic Club,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K. Barja,160000,2.5,28,mediocentro,Club Atlético Osasuna,11.0,234.0,0.0,0.0,0.0,3.0,1.0,8.0,2.0,16.0,53.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
W. Swedberg,514000,4.5,27,mediocentro,Real Club Celta de Vigo,14.0,188.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,8.0,35.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F. Mendy,2846000,2.7,27,defensa,Real Madrid Club de Fútbol,11.0,698.0,1.0,0.0,0.0,3.0,3.0,6.0,4.0,56.0,96.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
W. Carvalho,1603000,2.7,27,mediocentro,Real Betis Balompié,8.0,196.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,25.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Á. Pozo,175000,1.9,27,defensa,Unión Deportiva Almería,12.0,400.0,0.0,0.0,0.0,7.0,5.0,1.0,1.0,27.0,79.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Á. Pozo,175000,1.9,27,defensa,Unión Deportiva Almería,5.0,17.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A. Elustondo,536000,3.7,26,defensa,Real Sociedad de Fútbol,,,,,,,,,,,,,,,,,,,,,
Y. Pino,160000,3.7,26,delantero,Villarreal Club de Fútbol,5.0,147.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A. Almeida,166000,3.3,26,mediocentro,Valencia Club de Fútbol,8.0,484.0,0.0,1.0,1.0,3.0,1.0,7.0,2.0,19.0,66.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N. Vidal,203000,4.2,25,defensa,Club Atlético Osasuna,14.0,60.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N. Vidal,203000,4.2,25,defensa,Club Atlético Osasuna,12.0,141.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R. Yaremchuk,646000,2.3,25,delantero,Valencia Club de Fútbol,9.0,173.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,33.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H. Bellerín,628000,2.1,25,defensa,Real Betis Balompié,13.0,994.0,0.0,0.0,0.0,4.0,30.0,2.0,2.0,56.0,109.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B. Ramírez,160000,3.4,24,mediocentro,Unión Deportiva Las Palmas,,,,,,,,,,,,,,,,,,,,,
K. Vázquez,619000,2.7,24,defensa,Real Club Celta de Vigo,14.0,170.0,0.0,1.0,2.0,2.0,4.0,7.0,3.0,12.0,34.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K. Vázquez,619000,2.7,24,defensa,Real Club Celta de Vigo,14.0,334.0,0.0,0.0,0.0,2.0,14.0,1.0,0.0,19.0,38.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
K. Vázquez,619000,2.7,24,defensa,Real Club Celta de Vigo,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K. Vázquez,619000,2.7,24,defensa,Real Club Celta de Vigo,7.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K. Vázquez,619000,2.7,24,defensa,Real Club Celta de Vigo,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R. Kouamé,209000,2.7,24,mediocentro,Cádiz Club de Fútbol,,,,,,,,,,,,,,,,,,,,,
F. Cervi,882000,2.4,24,mediocentro,Real Club Celta de Vigo,9.0,169.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,20.0,23.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F. Cervi,882000,2.4,24,mediocentro,Real Club Celta de Vigo,9.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R. Mir,755000,1.8,24,delantero,Sevilla Fútbol Club,13.0,189.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0,9.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
M. Ristić,174000,3.3,23,defensa,Real Club Celta de Vigo,,,,,,,,,,,,,,,,,,,,,
J. Pacheco,166000,2.9,23,defensa,Real Sociedad de Fútbol,13.0,313.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,11.0,30.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
G. Escalante,183000,2.1,23,mediocentro,Cádiz Club de Fútbol,11.0,691.0,0.0,2.0,1.0,0.0,14.0,0.0,0.0,52.0,73.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M. Arambarri,160000,3.1,22,mediocentro,Getafe Club de Fútbol,7.0,337.0,0.0,0.0,0.0,2.0,7.0,3.0,2.0,28.0,41.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
A. Villalibre,203000,2.8,22,delantero,Athletic Club,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B. Iglesias,511000,2.2,22,delantero,Real Betis Balompié,14.0,561.0,0.0,0.0,1.0,6.0,17.0,2.0,4.0,41.0,119.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
B. Iglesias,511000,2.2,22,delantero,Real Betis Balompié,13.0,277.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,8.0,30.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
D. Gil,559000,5.3,21,portero,Cádiz Club de Fútbol,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D. Gil,559000,5.3,21,portero,Cádiz Club de Fútbol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I. Muniain,228000,1.9,21,mediocentro,Athletic Club,12.0,287.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,24.0,36.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C. Dominguez,688000,3.3,20,defensa,Real Club Celta de Vigo,,,,,,,,,,,,,,,,,,,,,
M. Acuña,452000,2.5,20,defensa,Sevilla Fútbol Club,4.0,140.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,9.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
J. Llabrés,205000,2.0,20,delantero,Real Club Deportivo Mallorca,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Llabrés,205000,2.0,20,delantero,Real Club Deportivo Mallorca,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N. Fernández,2592000,1.7,20,defensa,Real Madrid Club de Fútbol,13.0,373.0,2.0,1.0,1.0,0.0,4.0,3.0,4.0,17.0,60.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
N. Fernández,2592000,1.7,20,defensa,Real Madrid Club de Fútbol,13.0,461.0,0.0,0.0,0.0,2.0,2.0,7.0,1.0,19.0,64.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
P. Chavarría,210000,3.2,19,defensa,Rayo Vallecano de Madrid,,,,,,,,,,,,,,,,,,,,,
F. Diédhiou,160000,2.4,19,delantero,Granada Club de Fútbol,,,,,,,,,,,,,,,,,,,,,
C. Montes,414000,1.9,19,defensa,Unión Deportiva Almería,9.0,424.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,21.0,65.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
N. Petrović,189000,1.9,19,mediocentro,Granada Club de Fútbol,,,,,,,,,,,,,,,,,,,,,
J. Aidoo,160000,3.0,18,defensa,Real Club Celta de Vigo,12.0,652.0,0.0,1.0,1.0,3.0,13.0,0.0,0.0,41.0,107.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C. Özkacar,160000,2.3,18,defensa,Valencia Club de Fútbol,,,,,,,,,,,,,,,,,,,,,
A. Altimira,555000,2.0,18,defensa,Villarreal Club de Fútbol,10.0,48.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A. Altimira,555000,2.0,18,defensa,Villarreal Club de Fútbol,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D. Ceballos,451000,2.0,18,mediocentro,Real Madrid Club de Fútbol,6.0,87.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D. Ceballos,451000,2.0,18,mediocentro,Real Madrid Club de Fútbol,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A. Puigmal,179000,1.6,18,mediocentro,Unión Deportiva Almería,14.0,231.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,17.0,36.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
A. Puigmal,179000,1.6,18,mediocentro,Unión Deportiva Almería,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L. Vinicius,160000,1.6,18,mediocentro,Unión Deportiva Almería,,,,,,,,,,,,,,,,,,,,,
K. Fernandes,160000,2.8,17,defensa,Unión Deportiva Almería,,,,,,,,,,,,,,,,,,,,,
X. Alkain,166000,2.1,17,mediocentro,Deportivo Alavés,12.0,755.0,0.0,0.0,1.0,11.0,7.0,9.0,0.0,37.0,146.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
J. Copete,160000,2.1,17,defensa,Real Club Deportivo Mallorca,13.0,467.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,36.0,39.0,0.0,9.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
J. Copete,160000,2.1,17,defensa,Real Club Deportivo Mallorca,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N. Tenaglia,359000,1.9,17,defensa,Deportivo Alavés,12.0,96.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,7.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N. Tenaglia,359000,1.9,17,defensa,Deportivo Alavés,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C. Pérez,256000,2.3,16,mediocentro,Real Club Celta de Vigo,14.0,1235.0,2.0,0.0,1.0,17.0,26.0,7.0,5.0,106.0,185.0,0.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
C. Pérez,256000,2.3,16,mediocentro,Real Club Celta de Vigo,14.0,748.0,5.0,2.0,2.0,1.0,4.0,4.0,16.0,22.0,71.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C. Pérez,256000,2.3,16,mediocentro,Real Club Celta de Vigo,13.0,380.0,1.0,0.0,0.0,1.0,4.0,2.0,4.0,26.0,73.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
C. Pérez,256000,2.3,16,mediocentro,Real Club Celta de Vigo,9.0,237.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,18.0,37.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C. Pérez,256000,2.3,16,mediocentro,Real Club Celta de Vigo,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F. Vieites,182000,5.0,15,portero,Real Betis Balompié,10.0,258.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,18.0,57.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
M. Pubill,192000,3.0,15,defensa,Unión Deportiva Almería,3.0,247.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,19.0,44.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
M. Pubill,192000,3.0,15,defensa,Unión Deportiva Almería,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C. Romero,160000,3.0,15,defensa,Villarreal Club de Fútbol,,,,,,,,,,,,,,,,,,,,,
C. Herrera,160000,2.5,15,delantero,Unión Deportiva Las Palmas,11.0,729.0,1.0,5.0,6.0,17.0,2.0,26.0,5.0,49.0,154.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
C. Herrera,160000,2.5,15,delantero,Unión Deportiva Las Palmas,14.0,1103.0,0.0,0.0,2.0,4.0,33.0,7.0,1.0,112.0,217.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
C. Herrera,160000,2.5,15,delantero,Unión Deportiva Las Palmas,8.0,479.0,0.0,0.0,0.0,3.0,4.0,9.0,4.0,34.0,65.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
C. Herrera,160000,2.5,15,delantero,Unión Deportiva Las Palmas,14.0,93.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C. Herrera,160000,2.5,15,delantero,Unión Deportiva Las Palmas,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Meré,160000,2.5,15,defensa,Cádiz Club de Fútbol,10.0,370.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,36.0,34.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juanpe,214000,2.1,15,defensa,Girona Fútbol Club,13.0,118.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,11.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Juanpe,214000,2.1,15,defensa,Girona Fútbol Club,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K. Femenía,162000,2.1,15,defensa,Villarreal Club de Fútbol,14.0,197.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,14.0,24.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
K. Femenía,162000,2.1,15,defensa,Villarreal Club de Fútbol,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R. García,191000,1.9,15,delantero,Athletic Club,14.0,1260.0,3.0,4.0,5.0,38.0,27.0,3.0,5.0,102.0,160.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
R. García,191000,1.9,15,delantero,Athletic Club,13.0,1098.0,1.0,0.0,1.0,0.0,19.0,5.0,5.0,84.0,113.0,0.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
R. García,191000,1.9,15,delantero,Athletic Club,13.0,649.0,0.0,4.0,6.0,3.0,20.0,5.0,3.0,38.0,80.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
R. García,191000,1.9,15,delantero,Athletic Club,12.0,713.0,2.0,1.0,2.0,7.0,10.0,4.0,3.0,55.0,153.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R. García,191000,1.9,15,delantero,Athletic Club,14.0,688.0,2.0,0.0,1.0,1.0,8.0,8.0,12.0,24.0,98.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
R. García,191000,1.9,15,delantero,Athletic Club,12.0,871.0,0.0,2.0,2.0,1.0,6.0,5.0,2.0,47.0,85.0,0.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
R. García,191000,1.9,15,delantero,Athletic Club,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R. García,191000,1.9,15,delantero,Athletic Club,12.0,400.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,27.0,33.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
R. García,191000,1.9,15,delantero,Athletic Club,14.0,77.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,17.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
R. García,191000,1.9,15,delantero,Athletic Club,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R. Navarro,1096000,1.7,15,mediocentro,Cádiz Club de Fútbol,5.0,216.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,15.0,35.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R. Navarro,1096000,1.7,15,mediocentro,Cádiz Club de Fútbol,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S. Guardiola,170000,1.7,15,delantero,Cádiz Club de Fútbol,8.0,73.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S. Guardiola,170000,1.7,15,delantero,Cádiz Club de Fútbol,10.0,90.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D. Duarte,209000,1.4,15,defensa,Getafe Club de Fútbol,12.0,769.0,0.0,0.0,0.0,2.0,8.0,6.0,1.0,72.0,87.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D. Duarte,209000,1.4,15,defensa,Getafe Club de Fútbol,12.0,179.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,22.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y. Sabaly,199000,4.7,14,defensa,Real Betis Balompié,14.0,424.0,1.0,0.0,0.0,0.0,20.0,3.0,1.0,16.0,41.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
A. Rațiu,160000,3.5,14,defensa,Rayo Vallecano de Madrid,,,,,,,,,,,,,,,,,,,,,
J. Galán,160000,2.8,14,defensa,Club Atlético de Madrid,13.0,83.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,8.0,22.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
J. Galán,160000,2.8,14,defensa,Club Atlético de Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S. Altimira,270000,2.3,14,mediocentro,Real Betis Balompié,10.0,48.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
